city,country,date,day,encore2_song_count,encore_song_count,month,rating,relative_date,set1_song_count,set2_song_count,set3_song_count,state,total_song_count,venue,year
Chicago,USA,2011-08-16,16,0.0,3.0,8,4.2426,8 years ago,13.0,7.0,0.0,IL,23.0,"<a href=""http://phish.net/venue/368/UIC_Pavilion%2C_University_of_Illinois"">UIC Pavilion, University of Illinois</a>",2011
Chicago,USA,2011-08-17,17,0.0,3.0,8,4.1555,8 years ago,11.0,13.0,0.0,IL,27.0,"<a href=""http://phish.net/venue/368/UIC_Pavilion%2C_University_of_Illinois"">UIC Pavilion, University of Illinois</a>",2011
Commerce City,USA,2011-09-02,2,0.0,1.0,9,4.4235,8 years ago,14.0,11.0,0.0,CO,26.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2011
Commerce City,USA,2011-09-03,3,0.0,2.0,9,4.0879,8 years ago,10.0,10.0,0.0,CO,22.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2011
Commerce City,USA,2011-09-04,4,0.0,1.0,9,4.4894,8 years ago,12.0,10.0,0.0,CO,23.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2011
Essex Junction,USA,2011-09-14,14,0.0,1.0,9,3.5131,8 years ago,11.0,9.0,0.0,VT,21.0,"<a href=""http://phish.net/venue/822/Champlain_Valley_Exposition"">Champlain Valley Exposition</a>",2011
New York,USA,2011-12-28,28,0.0,3.0,12,4.106,7 years ago,10.0,9.0,0.0,NY,22.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2011
New York,USA,2011-12-29,29,0.0,1.0,12,3.9078,7 years ago,9.0,10.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2011
New York,USA,2011-12-30,30,0.0,2.0,12,3.4364,7 years ago,10.0,11.0,0.0,NY,23.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2011
New York,USA,2011-12-31,31,0.0,1.0,12,3.5864,7 years ago,10.0,9.0,8.0,NY,28.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2011
Worcester,USA,2012-06-07,7,0.0,1.0,6,4.6039,7 years ago,11.0,9.0,0.0,MA,21.0,"<a href=""http://phish.net/venue/781/DCU_Center"">DCU Center</a>",2012
Worcester,USA,2012-06-08,8,0.0,2.0,6,4.0636,7 years ago,9.0,9.0,0.0,MA,20.0,"<a href=""http://phish.net/venue/781/DCU_Center"">DCU Center</a>",2012
Manchester,USA,2012-06-10,10,0.0,3.0,6,2.8152,7 years ago,12.0,11.0,0.0,TN,26.0,"<a href=""http://phish.net/venue/506/Bonnaroo_Music_%26_Arts_Festival"">Bonnaroo</a>",2012
Atlantic City,USA,2012-06-15,15,0.0,1.0,6,4.3531,7 years ago,13.0,9.0,0.0,NJ,23.0,"<a href=""http://phish.net/venue/1192/Bader_Field"">Bader Field</a>",2012
Atlantic City,USA,2012-06-16,16,0.0,1.0,6,4.2615,7 years ago,13.0,10.0,0.0,NJ,24.0,"<a href=""http://phish.net/venue/1192/Bader_Field"">Bader Field</a>",2012
Atlantic City,USA,2012-06-17,17,0.0,2.0,6,3.8308,7 years ago,11.0,10.0,0.0,NJ,23.0,"<a href=""http://phish.net/venue/1192/Bader_Field"">Bader Field</a>",2012
Portsmouth,USA,2012-06-19,19,0.0,2.0,6,3.7277,7 years ago,13.0,11.0,0.0,VA,26.0,"<a href=""http://phish.net/venue/765/nTelos_Pavilion"">nTelos Pavilion</a>",2012
Portsmouth,USA,2012-06-20,20,0.0,2.0,6,3.5783,7 years ago,13.0,9.0,0.0,VA,24.0,"<a href=""http://phish.net/venue/765/nTelos_Pavilion"">nTelos Pavilion</a>",2012
Cincinnati,USA,2012-06-22,22,0.0,1.0,6,4.2522,7 years ago,12.0,10.0,0.0,OH,23.0,"<a href=""http://phish.net/venue/390/Riverbend_Music_Center"">Riverbend Music Center</a>",2012
Burgettstown,USA,2012-06-23,23,0.0,1.0,6,4.4985,7 years ago,9.0,9.0,0.0,PA,19.0,"<a href=""http://phish.net/venue/1193/First_Niagara_Pavilion"">First Niagara Pavilion</a>",2012
Cuyahoga Falls,USA,2012-06-24,24,0.0,2.0,6,3.8371,7 years ago,12.0,11.0,0.0,OH,25.0,"<a href=""http://phish.net/venue/223/Blossom_Music_Center"">Blossom Music Center</a>",2012
Noblesville,USA,2012-06-28,28,0.0,2.0,6,4.4694,7 years ago,12.0,11.0,0.0,IN,25.0,"<a href=""http://phish.net/venue/1194/Klipsch_Music_Center"">Klipsch Music Center</a>",2012
Noblesville,USA,2012-06-29,29,0.0,3.0,6,4.3368,7 years ago,13.0,8.0,0.0,IN,24.0,"<a href=""http://phish.net/venue/1194/Klipsch_Music_Center"">Klipsch Music Center</a>",2012
East Troy,USA,2012-06-30,30,0.0,1.0,6,3.7577,7 years ago,15.0,11.0,0.0,WI,27.0,"<a href=""http://phish.net/venue/3/Alpine_Valley_Music_Theatre"">Alpine Valley</a>",2012
East Troy,USA,2012-07-01,1,0.0,1.0,7,4.226,7 years ago,12.0,10.0,0.0,WI,23.0,"<a href=""http://phish.net/venue/3/Alpine_Valley_Music_Theatre"">Alpine Valley</a>",2012
Wantagh,USA,2012-07-03,3,0.0,1.0,7,4.0791,7 years ago,14.0,9.0,0.0,NY,24.0,"<a href=""http://phish.net/venue/499/Nikon_at_Jones_Beach_Theater"">Nikon at Jones Beach Theater</a>",2012
Wantagh,USA,2012-07-04,4,0.0,2.0,7,3.6996,7 years ago,18.0,13.0,0.0,NY,33.0,"<a href=""http://phish.net/venue/499/Nikon_at_Jones_Beach_Theater"">Nikon at Jones Beach Theater</a>",2012
Saratoga Springs,USA,2012-07-06,6,0.0,1.0,7,4.4988,7 years ago,17.0,9.0,0.0,NY,27.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2012
Saratoga Springs,USA,2012-07-07,7,0.0,1.0,7,4.0788,7 years ago,12.0,14.0,0.0,NY,27.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2012
Saratoga Springs,USA,2012-07-08,8,0.0,1.0,7,4.5011,7 years ago,13.0,13.0,0.0,NY,27.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2012
Long Beach,USA,2012-08-15,15,0.0,1.0,8,4.3321,7 years ago,10.0,7.0,0.0,CA,18.0,"<a href=""http://phish.net/venue/1220/Long_Beach_Arena"">Long Beach Arena</a>",2012
San Francisco,USA,2012-08-17,17,0.0,1.0,8,3.41,7 years ago,11.0,9.0,0.0,CA,21.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2012
San Francisco,USA,2012-08-18,18,0.0,2.0,8,3.3045,7 years ago,13.0,13.0,0.0,CA,28.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2012
San Francisco,USA,2012-08-19,19,0.0,2.0,8,4.6215,7 years ago,12.0,10.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2012
Kansas City,USA,2012-08-22,22,0.0,2.0,8,3.4834,7 years ago,10.0,10.0,0.0,MO,22.0,"<a href=""http://phish.net/venue/1225/Starlight_Theatre"">Starlight Theatre</a>",2012
Pelham,USA,2012-08-24,24,0.0,1.0,8,3.8732,7 years ago,13.0,10.0,0.0,AL,24.0,"<a href=""http://phish.net/venue/418/Oak_Mountain_Amphitheatre"">Oak Mountain Amphitheatre</a>",2012
Atlanta,USA,2012-08-25,25,0.0,1.0,8,3.3102,7 years ago,11.0,9.0,0.0,GA,21.0,"<a href=""http://phish.net/venue/1224/Aaron%27s_Amphitheatre_at_Lakewood"">Aaron's Amphitheatre at Lakewood</a>",2012
Charlotte,USA,2012-08-26,26,0.0,2.0,8,4.1552,7 years ago,13.0,11.0,0.0,NC,26.0,"<a href=""http://phish.net/venue/261/Verizon_Wireless_Amphitheatre_-_Charlotte"">Verizon Wireless Amphitheatre - Charlotte</a>",2012
St. Louis,USA,2012-08-28,28,0.0,1.0,8,4.4727,7 years ago,13.0,9.0,0.0,MO,23.0,"<a href=""http://phish.net/venue/1222/Chaifetz_Arena%2C_Saint_Louis_University"">Chaifetz Arena, Saint Louis University</a>",2012
Oklahoma City,USA,2012-08-29,29,0.0,2.0,8,2.8121,7 years ago,12.0,10.0,0.0,OK,24.0,"<a href=""http://phish.net/venue/1223/Oklahoma_City_Zoo_Amphitheatre"">Oklahoma City Zoo Amphitheatre</a>",2012
Commerce City,USA,2012-08-31,31,0.0,2.0,8,4.6378,7 years ago,7.0,6.0,0.0,CO,15.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2012
Commerce City,USA,2012-09-01,1,0.0,2.0,9,4.4925,7 years ago,11.0,10.0,0.0,CO,23.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2012
Commerce City,USA,2012-09-02,2,0.0,1.0,9,4.5603,7 years ago,14.0,6.0,0.0,CO,21.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2012
New York,USA,2012-12-28,28,0.0,2.0,12,4.4416,6 years ago,10.0,6.0,0.0,NY,18.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2012
New York,USA,2012-12-29,29,0.0,3.0,12,3.4688,6 years ago,10.0,8.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2012
New York,USA,2012-12-30,30,0.0,2.0,12,4.5226,6 years ago,10.0,6.0,0.0,NY,18.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2012
New York,USA,2012-12-31,31,0.0,2.0,12,4.4208,6 years ago,10.0,8.0,10.0,NY,30.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2012
Bangor,USA,2013-07-03,3,0.0,1.0,7,3.3779,6 years ago,11.0,8.0,0.0,ME,20.0,"<a href=""http://phish.net/venue/1274/Darling%27s_Waterfront_Pavilion"">Darling's Waterfront Pavilion</a>",2013
Saratoga Springs,USA,2013-07-05,5,0.0,1.0,7,4.0949,6 years ago,12.0,7.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2013
Saratoga Springs,USA,2013-07-06,6,0.0,2.0,7,3.7677,6 years ago,10.0,8.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2013
Saratoga Springs,USA,2013-07-07,7,0.0,1.0,7,4.3154,6 years ago,9.0,7.0,0.0,NY,17.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2013
,,2013-07-09,9,,,7,,,,,,,,,2013
Holmdel,USA,2013-07-10,10,0.0,1.0,7,3.9547,6 years ago,11.0,9.0,0.0,NJ,21.0,"<a href=""http://phish.net/venue/398/PNC_Bank_Arts_Center"">PNC Bank Arts Center</a>",2013
Wantagh,USA,2013-07-12,12,0.0,2.0,7,4.0684,6 years ago,13.0,7.0,0.0,NY,22.0,"<a href=""http://phish.net/venue/499/Nikon_at_Jones_Beach_Theater"">Nikon at Jones Beach Theater</a>",2013
Columbia,USA,2013-07-13,13,0.0,2.0,7,3.8845,6 years ago,8.0,9.0,0.0,MD,19.0,"<a href=""http://phish.net/venue/9/Merriweather_Post_Pavilion"">Merriweather</a>",2013
Columbia,USA,2013-07-14,14,0.0,1.0,7,4.4409,6 years ago,10.0,7.0,0.0,MD,18.0,"<a href=""http://phish.net/venue/9/Merriweather_Post_Pavilion"">Merriweather</a>",2013
Alpharetta,USA,2013-07-16,16,0.0,2.0,7,4.1197,6 years ago,11.0,11.0,0.0,GA,24.0,"<a href=""http://phish.net/venue/768/Verizon_Wireless_Amphitheatre_at_Encore_Park"">Verizon Wireless Amphitheatre at Encore Park</a>",2013
Alpharetta,USA,2013-07-17,17,0.0,1.0,7,3.9175,6 years ago,11.0,11.0,0.0,GA,23.0,"<a href=""http://phish.net/venue/768/Verizon_Wireless_Amphitheatre_at_Encore_Park"">Verizon Wireless Amphitheatre at Encore Park</a>",2013
Chicago,USA,2013-07-19,19,0.0,0.0,7,2.5178,6 years ago,10.0,2.0,0.0,IL,12.0,"<a href=""http://phish.net/venue/933/FirstMerit_Bank_Pavilion_at_Northerly_Island"">Northerly Island</a>",2013
Chicago,USA,2013-07-20,20,0.0,1.0,7,4.2076,6 years ago,13.0,8.0,7.0,IL,29.0,"<a href=""http://phish.net/venue/933/FirstMerit_Bank_Pavilion_at_Northerly_Island"">Northerly Island</a>",2013
Chicago,USA,2013-07-21,21,0.0,1.0,7,4.1209,6 years ago,10.0,5.0,0.0,IL,16.0,"<a href=""http://phish.net/venue/933/FirstMerit_Bank_Pavilion_at_Northerly_Island"">Northerly Island</a>",2013
Toronto,,2013-07-22,22,0.0,3.0,7,3.6644,6 years ago,12.0,9.0,0.0,Ontario,24.0,"<a href=""http://phish.net/venue/1275/Molson_Canadian_Amphitheatre"">Molson Canadian Amphitheatre</a>",2013
George,USA,2013-07-26,26,0.0,2.0,7,4.4889,6 years ago,12.0,10.0,0.0,WA,24.0,"<a href=""http://phish.net/venue/248/Gorge_Amphitheatre"">The Gorge</a>",2013
George,USA,2013-07-27,27,0.0,2.0,7,4.4866,6 years ago,11.0,8.0,0.0,WA,21.0,"<a href=""http://phish.net/venue/248/Gorge_Amphitheatre"">The Gorge</a>",2013
Stateline,USA,2013-07-30,30,0.0,2.0,7,3.7081,6 years ago,10.0,9.0,0.0,NV,21.0,"<a href=""http://phish.net/venue/960/Lake_Tahoe_Outdoor_Arena_at_Harveys"">Lake Tahoe Outdoor Arena at Harveys</a>",2013
Stateline,USA,2013-07-31,31,0.0,2.0,7,4.5772,6 years ago,11.0,6.0,0.0,NV,19.0,"<a href=""http://phish.net/venue/960/Lake_Tahoe_Outdoor_Arena_at_Harveys"">Lake Tahoe Outdoor Arena at Harveys</a>",2013
San Francisco,USA,2013-08-02,2,0.0,1.0,8,3.9457,6 years ago,12.0,9.0,0.0,CA,22.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2013
San Francisco,USA,2013-08-03,3,0.0,2.0,8,3.8318,6 years ago,17.0,10.0,0.0,CA,29.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2013
San Francisco,USA,2013-08-04,4,0.0,2.0,8,4.3419,6 years ago,12.0,10.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2013
Hollywood,USA,2013-08-05,5,0.0,1.0,8,3.7135,6 years ago,11.0,8.0,0.0,CA,20.0,"<a href=""http://phish.net/venue/959/Hollywood_Bowl"">Hollywood Bowl</a>",2013
Commerce City,USA,2013-08-30,30,0.0,2.0,8,3.85,6 years ago,12.0,9.0,0.0,CO,23.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2013
Commerce City,USA,2013-08-31,31,0.0,2.0,8,4.1479,6 years ago,13.0,9.0,0.0,CO,24.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2013
Commerce City,USA,2013-09-01,1,0.0,1.0,9,3.7109,6 years ago,12.0,12.0,0.0,CO,25.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2013
Hampton,USA,2013-10-18,18,0.0,2.0,10,3.8593,6 years ago,11.0,10.0,0.0,VA,23.0,"<a href=""http://phish.net/venue/6/Hampton_Coliseum"">Hampton Coliseum</a>",2013
Hampton,USA,2013-10-19,19,0.0,1.0,10,4.0505,6 years ago,11.0,9.0,0.0,VA,21.0,"<a href=""http://phish.net/venue/6/Hampton_Coliseum"">Hampton Coliseum</a>",2013
Hampton,USA,2013-10-20,20,0.0,2.0,10,4.6217,6 years ago,9.0,8.0,0.0,VA,19.0,"<a href=""http://phish.net/venue/6/Hampton_Coliseum"">Hampton Coliseum</a>",2013
Rochester,USA,2013-10-22,22,0.0,2.0,10,2.9336,6 years ago,11.0,9.0,0.0,NY,22.0,"<a href=""http://phish.net/venue/429/BlueCross_Arena"">BlueCross Arena</a>",2013
Glens Falls,USA,2013-10-23,23,0.0,1.0,10,4.0043,6 years ago,13.0,7.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/742/Glens_Falls_Civic_Center"">Glens Falls Civic Center</a>",2013
Worcester,USA,2013-10-25,25,0.0,4.0,10,4.4118,6 years ago,10.0,10.0,0.0,MA,24.0,"<a href=""http://phish.net/venue/781/DCU_Center"">DCU Center</a>",2013
Worcester,USA,2013-10-26,26,0.0,2.0,10,4.5,6 years ago,10.0,7.0,0.0,MA,19.0,"<a href=""http://phish.net/venue/781/DCU_Center"">DCU Center</a>",2013
Hartford,USA,2013-10-27,27,0.0,2.0,10,4.496,6 years ago,11.0,8.0,0.0,CT,21.0,"<a href=""http://phish.net/venue/1284/XL_Center"">XL Center</a>",2013
Reading,USA,2013-10-29,29,0.0,3.0,10,4.5015,6 years ago,9.0,7.0,0.0,PA,19.0,"<a href=""http://phish.net/venue/1283/The_Santander_Arena"">The Santander Arena</a>",2013
Atlantic City,USA,2013-10-31,31,0.0,1.0,10,4.3603,6 years ago,12.0,12.0,6.0,NJ,31.0,"<a href=""http://phish.net/venue/777/Boardwalk_Hall"">Boardwalk Hall</a>",2013
Atlantic City,USA,2013-11-01,1,0.0,1.0,11,4.5833,6 years ago,11.0,9.0,0.0,NJ,21.0,"<a href=""http://phish.net/venue/777/Boardwalk_Hall"">Boardwalk Hall</a>",2013
Atlantic City,USA,2013-11-02,2,0.0,2.0,11,4.2558,6 years ago,13.0,8.0,0.0,NJ,23.0,"<a href=""http://phish.net/venue/777/Boardwalk_Hall"">Boardwalk Hall</a>",2013
New York,USA,2013-12-28,28,0.0,2.0,12,3.6285,5 years ago,11.0,9.0,0.0,NY,22.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2013
New York,USA,2013-12-29,29,0.0,1.0,12,4.6191,5 years ago,10.0,6.0,0.0,NY,17.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2013
New York,USA,2013-12-30,30,0.0,1.0,12,4.1615,5 years ago,10.0,9.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2013
New York,USA,2013-12-31,31,0.0,2.0,12,4.5882,5 years ago,8.0,9.0,7.0,NY,26.0,"<a href=""http://phish.net/venue/157/Madison_Square_Garden"">MSG</a>",2013
New Orleans,USA,2014-04-26,26,0.0,1.0,4,3.2023,5 years ago,11.0,10.0,0.0,LA,22.0,"<a href=""http://phish.net/venue/1272/New_Orleans_Fairgrounds"">New Orleans Fairgrounds</a>",2014
New York,USA,2014-06-24,24,0.0,0.0,6,3.3256,5 years ago,1.0,0.0,0.0,NY,1.0,"<a href=""http://phish.net/venue/228/Ed_Sullivan_Theater"">Ed Sullivan Theater</a>",2014
Mansfield,USA,2014-07-01,1,0.0,1.0,7,4.0878,5 years ago,10.0,8.0,0.0,MA,19.0,"<a href=""http://phish.net/venue/1306/Xfinity_Center"">Xfinity Center</a>",2014
Saratoga Springs,USA,2014-07-03,3,0.0,2.0,7,3.571,5 years ago,11.0,8.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2014
Saratoga Springs,USA,2014-07-04,4,0.0,1.0,7,4.3289,5 years ago,11.0,7.0,0.0,NY,19.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2014
Saratoga Springs,USA,2014-07-05,5,0.0,1.0,7,4.0183,5 years ago,11.0,8.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/220/Saratoga_Performing_Arts_Center"">SPAC</a>",2014
Philadelphia,USA,2014-07-08,8,0.0,1.0,7,3.6348,5 years ago,12.0,9.0,0.0,PA,22.0,"<a href=""http://phish.net/venue/213/The_Mann_Center_for_the_Performing_Arts"">The Mann</a>",2014
Philadelphia,USA,2014-07-09,9,0.0,2.0,7,3.9227,5 years ago,12.0,8.0,0.0,PA,22.0,"<a href=""http://phish.net/venue/213/The_Mann_Center_for_the_Performing_Arts"">The Mann</a>",2014
New York,USA,2014-07-11,11,0.0,1.0,7,4.1167,5 years ago,10.0,7.0,0.0,NY,18.0,"<a href=""http://phish.net/venue/1307/Randall%27s_Island"">Randall's Island</a>",2014
New York,USA,2014-07-12,12,0.0,3.0,7,4.1676,5 years ago,12.0,6.0,0.0,NY,21.0,"<a href=""http://phish.net/venue/1307/Randall%27s_Island"">Randall's Island</a>",2014
New York,USA,2014-07-13,13,0.0,2.0,7,4.6171,5 years ago,10.0,6.0,0.0,NY,18.0,"<a href=""http://phish.net/venue/1307/Randall%27s_Island"">Randall's Island</a>",2014
New York,USA,2014-07-14,14,0.0,0.0,7,3.3611,5 years ago,2.0,0.0,0.0,NY,2.0,"<a href=""http://phish.net/venue/1311/NBC_Studios"">NBC Studios</a>",2014
Canandaigua,USA,2014-07-15,15,0.0,1.0,7,3.6372,5 years ago,10.0,9.0,0.0,NY,20.0,"<a href=""http://phish.net/venue/766/CMAC_Performing_Arts_Center"">CMAC Performing Arts Center</a>",2014
Clarkston,USA,2014-07-16,16,0.0,2.0,7,3.1317,5 years ago,12.0,11.0,0.0,MI,25.0,"<a href=""http://phish.net/venue/810/DTE_Energy_Music_Theater"">Pine Knob</a>",2014
Chicago,USA,2014-07-18,18,0.0,1.0,7,3.9774,5 years ago,12.0,8.0,0.0,IL,21.0,"<a href=""http://phish.net/venue/933/FirstMerit_Bank_Pavilion_at_Northerly_Island"">Northerly Island</a>",2014
Chicago,USA,2014-07-19,19,0.0,3.0,7,3.7945,5 years ago,12.0,8.0,0.0,IL,23.0,"<a href=""http://phish.net/venue/933/FirstMerit_Bank_Pavilion_at_Northerly_Island"">Northerly Island</a>",2014
Chicago,USA,2014-07-20,20,0.0,1.0,7,4.4811,5 years ago,10.0,8.0,0.0,IL,19.0,"<a href=""http://phish.net/venue/933/FirstMerit_Bank_Pavilion_at_Northerly_Island"">Northerly Island</a>",2014
Charlotte,USA,2014-07-25,25,0.0,1.0,7,3.5436,5 years ago,11.0,10.0,0.0,NC,22.0,"<a href=""http://phish.net/venue/1308/PNC_Music_Pavilion"">PNC Music Pavilion</a>",2014
Columbia,USA,2014-07-26,26,0.0,1.0,7,4.1297,5 years ago,12.0,8.0,0.0,MD,21.0,"<a href=""http://phish.net/venue/9/Merriweather_Post_Pavilion"">Merriweather</a>",2014
Columbia,USA,2014-07-27,27,0.0,2.0,7,4.6211,5 years ago,10.0,21.0,0.0,MD,33.0,"<a href=""http://phish.net/venue/9/Merriweather_Post_Pavilion"">Merriweather</a>",2014
Portsmouth,USA,2014-07-29,29,0.0,2.0,7,3.5116,5 years ago,10.0,12.0,0.0,VA,24.0,"<a href=""http://phish.net/venue/765/nTelos_Pavilion"">nTelos Pavilion</a>",2014
Portsmouth,USA,2014-07-30,30,0.0,1.0,7,4.1846,5 years ago,11.0,9.0,0.0,VA,21.0,"<a href=""http://phish.net/venue/765/nTelos_Pavilion"">nTelos Pavilion</a>",2014
Orange Beach,USA,2014-08-01,1,0.0,2.0,8,3.8242,5 years ago,12.0,10.0,0.0,AL,24.0,"<a href=""http://phish.net/venue/1309/Amphitheater_at_the_Wharf"">Amphitheater at the Wharf</a>",2014
Pelham,USA,2014-08-02,2,0.0,1.0,8,3.5491,5 years ago,13.0,10.0,0.0,AL,24.0,"<a href=""http://phish.net/venue/418/Oak_Mountain_Amphitheatre"">Oak Mountain Amphitheatre</a>",2014
Alpharetta,USA,2014-08-03,3,0.0,1.0,8,4.2249,5 years ago,13.0,8.0,0.0,GA,22.0,"<a href=""http://phish.net/venue/768/Verizon_Wireless_Amphitheatre_at_Encore_Park"">Verizon Wireless Amphitheatre at Encore Park</a>",2014
Commerce City,USA,2014-08-29,29,0.0,1.0,8,4.2946,5 years ago,12.0,8.0,0.0,CO,21.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2014
Commerce City,USA,2014-08-30,30,0.0,3.0,8,4.1,5 years ago,13.0,8.0,0.0,CO,24.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2014
Commerce City,USA,2014-08-31,31,0.0,2.0,8,4.3276,5 years ago,13.0,10.0,0.0,CO,25.0,"<a href=""http://phish.net/venue/961/Dick%27s_Sporting_Goods_Park"">Dick's</a>",2014
Eugene,USA,2014-10-17,17,0.0,3.0,10,4.018,5 years ago,12.0,8.0,0.0,OR,23.0,"<a href=""http://phish.net/venue/1312/Matthew_Knight_Arena"">Matthew Knight Arena</a>",2014
Seattle,USA,2014-10-18,18,0.0,2.0,10,3.2275,5 years ago,11.0,9.0,0.0,WA,22.0,"<a href=""http://phish.net/venue/721/Key_Arena"">Key Arena</a>",2014
Santa Barbara,USA,2014-10-21,21,0.0,2.0,10,3.2222,5 years ago,11.0,9.0,0.0,CA,22.0,"<a href=""http://phish.net/venue/296/Santa_Barbara_Bowl"">Santa Barbara Bowl</a>",2014
Santa Barbara,USA,2014-10-22,22,0.0,3.0,10,4.1625,5 years ago,11.0,10.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/296/Santa_Barbara_Bowl"">Santa Barbara Bowl</a>",2014
Inglewood,USA,2014-10-24,24,0.0,2.0,10,4.0296,5 years ago,11.0,8.0,0.0,CA,21.0,"<a href=""http://phish.net/venue/1314/The_Forum"">The Forum</a>",2014
Chula Vista,USA,2014-10-25,25,0.0,2.0,10,3.4083,5 years ago,11.0,9.0,0.0,CA,22.0,"<a href=""http://phish.net/venue/1315/Sleep_Train_Amphitheatre"">Sleep Train Amphitheatre</a>",2014
San Francisco,USA,2014-10-27,27,0.0,3.0,10,3.9323,5 years ago,11.0,10.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2014
San Francisco,USA,2014-10-28,28,0.0,1.0,10,4.4887,5 years ago,12.0,7.0,0.0,CA,20.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2014
San Francisco,USA,2014-10-29,29,0.0,3.0,10,3.9884,5 years ago,10.0,7.0,0.0,CA,20.0,"<a href=""http://phish.net/venue/816/Bill_Graham_Civic_Auditorium"">Bill Graham Civic Auditorium</a>",2014
Las Vegas,USA,2014-10-31,31,0.0,2.0,10,4.631,5 years ago,11.0,11.0,7.0,NV,31.0,"<a href=""http://phish.net/venue/1316/MGM_Grand_Garden_Arena"">MGM Grand</a>",2014
Las Vegas,USA,2014-11-01,1,0.0,3.0,11,4.4097,5 years ago,13.0,10.0,0.0,NV,26.0,"<a href=""http://phish.net/venue/1316/MGM_Grand_Garden_Arena"">MGM Grand</a>",2014
Las Vegas,USA,2014-11-02,2,0.0,2.0,11,4.5111,5 years ago,10.0,7.0,0.0,NV,19.0,"<a href=""http://phish.net/venue/1316/MGM_Grand_Garden_Arena"">MGM Grand</a>",2014
